source,review_id,label,span_text,sentence,start,end,score
Pitchfork,28378,PLACE,bedroom,"It sounds like the product of late, silent nights in a bedroom with a laptop.",55,62,0.8519574403762817
Pitchfork,28378,PLACE,middle ground,"That’s the thing about occupying the middle ground: it’s a safe space, but you don’t have the leverage you need to really turn the listener’s head.",37,50,0.6789131760597229
Pitchfork,30415,PERSON,Bellamy,Whatever pleasure can be generated from Bellamy’s admirable melodic sense and overblown hooks is negated by Muse’s insistence that they’reprofoundrather than fun.,40,47,0.9683807492256165
Pitchfork,30415,PLACE,billboard,"Likewise,Dronesis not a critique of American military strategy, but rather, Really, what are Muse records but blockbuster action flicks centered around a cryptocratic nightmare that can be explained on a billboard?",204,213,0.7276020050048828
Pitchfork,18428,PERSON,Omori,"Since childhood, Omori, who was born in Japan and raised in England, has been collecting soundbites from the natural world.",17,22,0.9633095264434814
Pitchfork,18428,PLACE,Japan,"Since childhood, Omori, who was born in Japan and raised in England, has been collecting soundbites from the natural world.",40,45,0.8847387433052063
Pitchfork,18428,PLACE,England,"Since childhood, Omori, who was born in Japan and raised in England, has been collecting soundbites from the natural world.",60,67,0.9308347105979919
Pitchfork,21878,PERSON,Elliott Smith,"Other tracks, like ""Pagoda"" and ""Baby Boy Blue"", pleasantly flirt with the late Elliott Smith's bouncier catalog.",80,93,0.9557362794876099
Pitchfork,34803,PERSON,P-Orridge,"But P-Orridge's soiled singing is the record's most uncomfortable link to the human world, a rusty brownRumoursof lovesick depression and alienation, and the primary element separating theThe Endless Notfrom a modern noise scene more interested in Dadaistic collisions than perverted Tin Pan Alley.",4,13,0.8620629906654358
Pitchfork,34803,PLACE,Tin Pan Alley,"But P-Orridge's soiled singing is the record's most uncomfortable link to the human world, a rusty brownRumoursof lovesick depression and alienation, and the primary element separating theThe Endless Notfrom a modern noise scene more interested in Dadaistic collisions than perverted Tin Pan Alley.",284,297,0.8404079675674438
Pitchfork,15755,PERSON,Ada,"The Tiny Masters are Ada (13) and Ivan (15), siblings from Brooklyn who have been writing and performing together since their early tweens.",21,24,0.9499087333679199
Pitchfork,15755,PERSON,Ivan,"The Tiny Masters are Ada (13) and Ivan (15), siblings from Brooklyn who have been writing and performing together since their early tweens.",34,38,0.9480528831481934
Pitchfork,15755,PLACE,Brooklyn,"The Tiny Masters are Ada (13) and Ivan (15), siblings from Brooklyn who have been writing and performing together since their early tweens.",59,67,0.9109225273132324
Pitchfork,18841,PERSON,Wolf,"Though he’s long proven capable of carrying a tune, Wolf’s still no one’s idea of a pretty vocalist.",52,56,0.9512148499488831
Pitchfork,18841,PERSON,Wolf,"On 2008’sAlopecia, Wolf brought his finest album to a peak by confessing to“coffin rehearsal”andended itwith his neck in a telephone cord noose.",19,23,0.9670097231864929
Pitchfork,18511,PERSON,Yanya,"“Day 7.5093” finds its backbone in the lower registers of Yanya’s voice, which intertwines with a guitar riff that could propel a ’90s alt-rock jam.",58,63,0.9177421927452087
Pitchfork,18511,PERSON,Yanya,"On last year’s full-length debutMiss Universe, Yanya candidly tackled heartache, disappointment, and paranoia, channelling existential dread into unyielding anthems of angst.",47,52,0.9328624606132507
Pitchfork,12858,PERSON,DJ Zozi,Album closer “My Reality Cheque Bounced”—a playful collaboration with Planet Euphorique founder DJ Zozi (aka D.,96,103,0.9569868445396423
Pitchfork,12858,PERSON,Terenzi,"Terenzi recently located to Berlin after spending a few years in Melbourne, butModern Bliss, her debut album, is rife with what sound like subconscious echoes of the nights she spent dancing in the wilds of Western Australia.",0,7,0.9702465534210205
Pitchfork,12858,PLACE,Berlin,"Terenzi recently located to Berlin after spending a few years in Melbourne, butModern Bliss, her debut album, is rife with what sound like subconscious echoes of the nights she spent dancing in the wilds of Western Australia.",28,34,0.8962315320968628
Pitchfork,12858,PLACE,Melbourne,"Terenzi recently located to Berlin after spending a few years in Melbourne, butModern Bliss, her debut album, is rife with what sound like subconscious echoes of the nights she spent dancing in the wilds of Western Australia.",65,74,0.8638879656791687
Pitchfork,12858,PLACE,Western Australia,"Terenzi recently located to Berlin after spending a few years in Melbourne, butModern Bliss, her debut album, is rife with what sound like subconscious echoes of the nights she spent dancing in the wilds of Western Australia.",207,224,0.6829126477241516
Pitchfork,12858,PERSON,Terenzi,"Moreover, it’s proof that even when she deviates from what’s expected, Terenzi can still be devastatingly effective.",71,78,0.9317629933357239
Pitchfork,34391,PERSON,Hardy,"Hardy goes through musical acts, including the super-ish-groupDiamond Rugsand his recent backing band the Hard Knocks.",0,5,0.9143213033676147
Pitchfork,34391,PERSON,Dudecould,"“I have only death ahead of me, I have only life behind,” he muses on the opener “Be.” “My one and only certainly, and the feeling is sublime.” Considering its subject matter,Dudecould be a real downer.",175,184,0.8162263035774231
Pitchfork,27521,PERSON,Germano,Germano'sLullaby for Liquid Pigwas released back in 2003 on a fly-by-night label fueled by the fast-fading promise of the internet boom.,0,7,0.8428768515586853
Pitchfork,27521,PERSON,Germano,"But it's a given that only a fraction of a fraction of those audiences have followed Germano's career since striking out as a solo artist, as she's plumbed the depths of depression.",85,92,0.9612216353416443
Pitchfork,27521,PERSON,Germano,"However, the spare home recordings of severalLullabytracks (as well as songs like ""It's a Rainbow"", from Germano's Giant Sand collaboration OP8) show Germano could probably get away with a totally DIY effort.",105,112,0.9880838990211487
Pitchfork,27521,PERSON,Germano,"However, the spare home recordings of severalLullabytracks (as well as songs like ""It's a Rainbow"", from Germano's Giant Sand collaboration OP8) show Germano could probably get away with a totally DIY effort.",150,157,0.9841682314872742
Pitchfork,27441,PLACE,"Harrisburg, Pa.","[NOTE: statement not applicable in Kansas and Harrisburg, Pa.] In modern times, we've harnessed this fantastic skill for truly awe-inspiring tasks, such as perfectly beat-matching LCD Soundsystem into New Order, or scowling derisively when a band's rhythm guitarist is a half-step out of tune.",46,61,0.7507707476615906
Pitchfork,27441,PERSON,rhythm guitarist,"[NOTE: statement not applicable in Kansas and Harrisburg, Pa.] In modern times, we've harnessed this fantastic skill for truly awe-inspiring tasks, such as perfectly beat-matching LCD Soundsystem into New Order, or scowling derisively when a band's rhythm guitarist is a half-step out of tune.",249,265,0.7329487800598145
Pitchfork,24632,PERSON,Kitty,"As a rapper, Kitty had a lazy, sloping flow, blending one line into another as though she were simply too bored to enunciate.",13,18,0.9803054332733154
Pitchfork,31955,PERSON,Georgia Barnes,"Perhaps that’s whySeeking Thrills, the new album from 29-year-old British musician Georgia Barnes, sounds so fresh and exploratory: She’s not working from any real blueprint.",83,97,0.9712918996810913
Pitchfork,18471,PERSON,Thy Divine Thresher,"ThroughoutSeeds, Thy Divine Thresher, 38Kea raps, speaks, and sings over a strange amalgamation of beat sculptures, glitchy melodies, and found audio.",17,36,0.7847092747688293
Pitchfork,18471,PERSON,38Kea,"ThroughoutSeeds, Thy Divine Thresher, 38Kea raps, speaks, and sings over a strange amalgamation of beat sculptures, glitchy melodies, and found audio.",38,43,0.704310953617096
Pitchfork,32271,PERSON,Ramone,"Even when Ramone tends toward the tender-hearted melodies of great '90s indie-pop duothe Softieson ""Sensitive Soul"", she stays deadpan enough to allay the twee-allergic.",10,16,0.944482684135437
Pitchfork,32271,PERSON,Ali Koehler,"Ali Koehler, the drummer, has also taken over the mic for the intrepid fuzz blasters ofUpset.",0,11,0.9716473817825317
Pitchfork,32271,PERSON,Ramone,"As her bandmates have gone on to other projects, Ramone (born Cassie Grzymkowski) has continued to evince a dedicated dispassion.",49,55,0.9181773662567139
Pitchfork,22922,PERSON,Shibata,"Shibata’s approach doesn’t immediately sound like anything would listen to, as Gaslamp Killer described the early days of Low End TheorytoLA Weekly.",0,7,0.8848512768745422
Pitchfork,22922,PERSON,Gaslamp Killer,"Shibata’s approach doesn’t immediately sound like anything would listen to, as Gaslamp Killer described the early days of Low End TheorytoLA Weekly.",79,93,0.7496739029884338
Pitchfork,22922,PERSON,Shibata,"Shibata hopped back across the Pacific Ocean last year, and he’s in Tokyo for the release of his debut EP □ (Square, to be exact).",0,7,0.9537593126296997
Pitchfork,22922,PLACE,Tokyo,"Shibata hopped back across the Pacific Ocean last year, and he’s in Tokyo for the release of his debut EP □ (Square, to be exact).",68,73,0.8850250244140625
Pitchfork,28570,PERSON,21 Savage,"has a reputation as a rap trendsetter, championing talent likeiLoveMakonnen,21 Savage, andPlayboi Cartiearly on in their careers.",76,85,0.9442108273506165
Pitchfork,34884,PERSON,elbo,"Indeed, elbo.ws reveals exactly one blog hosted one song from French Toast's excellent second album, Ingleside Terrace.",8,12,0.855272650718689
Pitchfork,34884,PERSON,French Toast,"Indeed, elbo.ws reveals exactly one blog hosted one song from French Toast's excellent second album, Ingleside Terrace.",62,74,0.9053820967674255
Pitchfork,34884,PLACE,Ingleside Terrace,"Indeed, elbo.ws reveals exactly one blog hosted one song from French Toast's excellent second album, Ingleside Terrace.",101,118,0.951699435710907
Pitchfork,34884,PLACE,Ingleside Terrace,"Ingleside Terrace boasts impeccable pacing, especially for a new lineup built on the backs of three divergent songwriters.",0,17,0.9445103406906128
Pitchfork,34884,PLACE,In a Cave,"The kiss-off opener ""The Letter"" keeps the bros-in-a-basement rough edge intact, but its hinges swing better than anything from In a Cave, low-key three-part harmonies and a simple, driving rhythm invoking Leo at his most direct.",128,137,0.7926466464996338
Pitchfork,34884,PERSON,Leo,"The kiss-off opener ""The Letter"" keeps the bros-in-a-basement rough edge intact, but its hinges swing better than anything from In a Cave, low-key three-part harmonies and a simple, driving rhythm invoking Leo at his most direct.",206,209,0.9592133164405823
Pitchfork,18789,PLACE,Louisville,"He shows contrition on opener “No Promises,” paying respect toa fan who was killed at his concert in Louisville: “Savannah just wanted to see me perform and got hit over stupid shitSo treat me the same way,” he raps.",101,111,0.9341307282447815
Pitchfork,18789,PLACE,Savannah,"He shows contrition on opener “No Promises,” paying respect toa fan who was killed at his concert in Louisville: “Savannah just wanted to see me perform and got hit over stupid shitSo treat me the same way,” he raps.",114,122,0.8121917247772217
Pitchfork,18789,PERSON,Drake,"When his sound doesn’t outright mimic Drake or Future, Boogie sounds slightly ahead of the curve, testing the bounds of melody at every turn.",38,43,0.9207622408866882
Pitchfork,18789,PERSON,Future,"When his sound doesn’t outright mimic Drake or Future, Boogie sounds slightly ahead of the curve, testing the bounds of melody at every turn.",47,53,0.8731956481933594
Pitchfork,18789,PERSON,Boogie,"When his sound doesn’t outright mimic Drake or Future, Boogie sounds slightly ahead of the curve, testing the bounds of melody at every turn.",55,61,0.9453391432762146
Pitchfork,18789,PERSON,Boogie,"On his debut albumThe Bigger Artist,he alternates between his rap persona, Boogie, and who he is underneath the fame, the man born Artist Dubose.",75,81,0.7821170091629028
Pitchfork,18789,PERSON,Dubose,"On his debut albumThe Bigger Artist,he alternates between his rap persona, Boogie, and who he is underneath the fame, the man born Artist Dubose.",138,144,0.9071744680404663
Pitchfork,21623,PLACE,home,"Fifteen months later, Arctic Monkeys’ sophomore effort is already receiving a royal welcome at home, though the premature use of words like “comeback” underscores the precariousness of the group’s situation.",95,99,0.8481680750846863
Pitchfork,24824,PERSON,Laner,"Without Laner’s production there isn’t much to the song, but the way he arranged and recorded it gives the track the feel of a musician and his gear in a tight symbiotic relationship, all falling apart together.",8,13,0.7541803121566772
Pitchfork,33244,PERSON,President Sassou-Nguesso,"Then again, the rants against President Sassou-Nguesso are in French, so maybe Mahjongg just worked out a bandwidth timeshare with the Conseil National de la Résistance Brazzaville Chapter.",30,54,0.8549856543540955
Pitchfork,30960,PERSON,Gibb,"But most of all, the name telegraphs the band's distinctive playfulness (if we're thinking hidden cameras more in the ""Candid Camera"" sense than the Erin Andrews sense), a joyful glee that turns their concerts into pep rallies and makes Gibb's songs humorous without being novelty.",237,241,0.8327664732933044
Pitchfork,30960,PERSON,Joel Gibb,"You can't blame Joel Gibb for wanting to grow up, but nobody wants to watch a hidden camera unless it's focused on something fun and forbidden.",16,25,0.9603855013847351
Pitchfork,30960,PERSON,Gibb,"But when Gibb blandly promises there to it's hard not to recall his impish proposal to ""Ban Marriage"" three albums ago, just as the gay marriage movement began to catch fire.",9,13,0.9499439001083374
Pitchfork,27120,PERSON,Skinner,"A few tracks bring a nice garge-disco glide, an encouraging sign that Skinner could go on to be quite good at actual dance music.",70,77,0.9464370012283325
Pitchfork,27120,PERSON,Skinner,"A staggering conceptual LP, the record was a grounded and powerful piece of linear storytelling that found Skinner in a more challenging and ambitious mode.",107,114,0.9604523181915283
Pitchfork,17639,PERSON,Finley,"But Finley's high, tensile vocals add a much-needed human element, especially when he strains to reach certain notes or convey a certain desperation.",4,10,0.9298667907714844
Pitchfork,17639,PERSON,Buddy Scapes,"""Buddy Scapes"" sets mathematical guitar and keyboard riffs against each other at a rapid gallop, as if a ridiculous tempo is as showy as a noodly solo.",1,13,0.7292627692222595
Pitchfork,34136,PERSON,Clarke,"He serenades listeners with jaunty acoustic guitar and a sweet croon on “Don’t Want to Say Good-bye.” But, as he switches up instruments throughout the album, Clarke maintains a warmth akin to the honeyed tones ofthe Everly Brothersandthe Kinks.",159,165,0.9407937526702881
Pitchfork,34136,PLACE,outdoors,"“Like Going Down Sideways” sounds slow and rough, like a demo recorded outdoors, with Clarke’s voice cracking as he confesses the pain of an old love.",71,79,0.7426395416259766
Pitchfork,34136,PERSON,Clarke,"“Like Going Down Sideways” sounds slow and rough, like a demo recorded outdoors, with Clarke’s voice cracking as he confesses the pain of an old love.",86,92,0.9417199492454529
Pitchfork,34136,PERSON,Clarke,"The relatively clean production on “Cash for Gold” complements the energy of Clarke’s full-lunged hollers and enthusiastic harmonica solo, instead of coming off as a meaningless ploy to make the track stand out.",77,83,0.9147927165031433
Pitchfork,26228,PERSON,Thandiswa Mazwai,"Echoes of Thandiswa Mazwai’s “Kwanele,” remixed on Coffee’s 2005self-titleddebut, are evident: an unfulfilled partner who wants to leave but can’t bear to lose the time invested.",10,26,0.7545266151428223
Pitchfork,26311,PERSON,Todd Fink,"Singer Todd Fink doesn’t need to overstate the fallout, because we’re all living it.",7,16,0.7827536463737488
Pitchfork,22951,PERSON,aDJ Kozeedit,"And the album opens with aDJ Kozeedit called ""Burn With Me"", in which a dry techno thump meets a dull knock and some nauseated synths.",25,37,0.7399911880493164
Pitchfork,22951,PERSON,young couple,"It observes the night of a young couple who meet, flirt, and stumble their way improbably into a violent heist.",27,39,0.6893526315689087
Pitchfork,31361,PERSON,Thor,"Thor's three favorite words are ""steel,"" ""thunder,"" and ""tundra,"" though he's always searching for priapic ""sceptres"" and ""hammers."" He says that on ""Anger III"", which is confusing, since we know his middle name to be Mikl, unless we are to accept him as his one-word stage-name.",0,4,0.9670661091804504
Pitchfork,31361,PERSON,Mikl,"Thor's three favorite words are ""steel,"" ""thunder,"" and ""tundra,"" though he's always searching for priapic ""sceptres"" and ""hammers."" He says that on ""Anger III"", which is confusing, since we know his middle name to be Mikl, unless we are to accept him as his one-word stage-name.",218,222,0.8065469861030579
Pitchfork,16838,MEMORY,His recollections,His recollections aren’t always nostalgic.,0,17,0.7289644479751587
Pitchfork,21373,PERSON,Cocker,"It's like a twist on Grinderman's ""No Pussy Blues""-- instead of slow-building frustration from not getting any, Cocker's want is emboldened after every tryst.",112,118,0.9259103536605835
Pitchfork,21373,PERSON,Hawley,"Hawley was reared on Elvis Presley, and is the son of a steelworker who played the blues-- this is heartland material, folks-- but listen to how he deals with faded beauty on .",0,6,0.8463054895401001
Pitchfork,21373,PERSON,Elvis Presley,"Hawley was reared on Elvis Presley, and is the son of a steelworker who played the blues-- this is heartland material, folks-- but listen to how he deals with faded beauty on .",21,34,0.9498884081840515
Pitchfork,21373,PERSON,Cocker,"Cocker has turned into a urbane elder statesman, old enough to appreciate how great things were when he was 22 yet not close to forgoing new conquests.",0,6,0.931404173374176
Pitchfork,22632,PERSON,Sutter,"The sudden sparseness of the lullaby-like closer “Malign” is as sharp as a temperature drop; a low-voiced Sutter utters no words but “malign” and “malign hex,” but the dread in his lament is as clear as if he’d screamed it.",106,112,0.949038565158844
Pitchfork,27097,PERSON,Jenkinson,"A large part of Jenkinson's fanbase isn't going to rush out to purchase uncut and unfiltered bass noodling, unless they were hoping for some intriguing digital manipulation or that theLoveless-esque cover was meant as a strong visual clue.",16,25,0.8896939158439636
Pitchfork,25038,PERSON,Patterson,"At times, Patterson seems to strive for a certain Nick Cave depravity in his vocals and in his lyrics, and he never gets there.",10,19,0.9039317965507507
Pitchfork,25038,PERSON,Nick Cave,"At times, Patterson seems to strive for a certain Nick Cave depravity in his vocals and in his lyrics, and he never gets there.",50,59,0.9043482542037964
Pitchfork,25038,PLACE,underground rock,"Back in the 1990s, there was a particular male vocal style that pretty much ran shit in underground rock: A clenched, detached, sneery tough-guy sing-speak, a swaggering couldn't-care-less nasal honk that spoke to passivity and aggression in equal amounts.",88,104,0.8424847722053528
Pitchfork,26454,PLACE,Detroit,"From the obligatory piano-driven motivation rap outro that appears on mixtapes from every region to a sanitized version of theincreasingly popular Detroit soundon “From Cross the Way,” record executives were clearly ticking boxes.",147,154,0.8217516541481018
Pitchfork,26454,PERSON,Coach K,"InJoe Coscarelli’s 2022 bookRap Capital: An Atlanta Story, the label’s co-founder Coach K talks about the process of star-making tactically, sometimes uncomfortably so.",82,89,0.9431514739990234
Pitchfork,26177,PLACE,gym,"Repeating the lyric, “I’ve joined a gym, I’ve joined a gym close to the office,” Shaw creates a loop of professional small talk that turns meaningless conversation into a critique of itself.",36,39,0.676444411277771
Pitchfork,26177,PLACE,gym,"Repeating the lyric, “I’ve joined a gym, I’ve joined a gym close to the office,” Shaw creates a loop of professional small talk that turns meaningless conversation into a critique of itself.",55,58,0.7402040362358093
Pitchfork,26177,PLACE,office,"Repeating the lyric, “I’ve joined a gym, I’ve joined a gym close to the office,” Shaw creates a loop of professional small talk that turns meaningless conversation into a critique of itself.",72,78,0.6815714240074158
Pitchfork,26177,PERSON,Shaw,"Repeating the lyric, “I’ve joined a gym, I’ve joined a gym close to the office,” Shaw creates a loop of professional small talk that turns meaningless conversation into a critique of itself.",81,85,0.9526278972625732
Pitchfork,16957,PERSON,Sagar,"Overall, on those two records, Sagar’s spin on slacker rock was easy listening, malleable and affecting in the way DeMarco’s rock was anthemic.",31,36,0.9452092051506042
Pitchfork,16957,PERSON,DeMarco,"Overall, on those two records, Sagar’s spin on slacker rock was easy listening, malleable and affecting in the way DeMarco’s rock was anthemic.",115,122,0.9057740569114685
Pitchfork,16957,MEMORY,melancholic,"They were endearing and melancholic, but also introspective and kind of gross.",24,35,0.6233365535736084
Pitchfork,17235,PLACE,Small Window,"To reinforce the theme of departure and travel, he emphasizes the spry rhythmic guitar strums on opener “Small Window” and peppers “Early Night” with low-key industrial noise.",105,117,0.6917341351509094
Pitchfork,17235,PERSON,Nicholas Sparks,"What begins as a world-wear reverie finishes as a Nicholas Sparks epilogue, as Luluc choose to state the obvious in the most obvious way possible.",50,65,0.8772206902503967
Pitchfork,17235,PERSON,Luluc,"What begins as a world-wear reverie finishes as a Nicholas Sparks epilogue, as Luluc choose to state the obvious in the most obvious way possible.",79,84,0.9273775219917297
Pitchfork,32396,PLACE,venue,The change of venue and a slight loosening of the reigns seem to have done the band a world of good.,14,19,0.7568344473838806
Pitchfork,32396,PERSON,Nicole Yun,"On their 2011 debut,Silver, Guitarist and vocalist Nicole Yun and drummer Daniel Cundiff tossed off anti-authority missives and swoony romantic paeans in equal measure, managing to wring a surprising amount dynamic tension from a simple guitar and drums setup.",51,61,0.9523448944091797
Pitchfork,32396,PERSON,Daniel Cundiff,"On their 2011 debut,Silver, Guitarist and vocalist Nicole Yun and drummer Daniel Cundiff tossed off anti-authority missives and swoony romantic paeans in equal measure, managing to wring a surprising amount dynamic tension from a simple guitar and drums setup.",74,88,0.9385749101638794
Pitchfork,14857,PERSON,Justin Meldal-Johnsen,"Their latest reunites them with Justin Meldal-Johnsen, the producer forM83and decades-long live bassist forBeckwho worked on their triumphant last album, 2016’sIntegrity Blues.",32,53,0.9249305725097656
Pitchfork,14857,PERSON,Meldal-Johnsen,"Meldal-Johnsen addresses lacunae in frontman Jim Adkins’ operative knowledge of synth sounds, as on theU2-evocative “555,” an album outlier which features someFitz and the Tantrums-like hand-clapping.",0,14,0.8094055652618408
Pitchfork,14857,PERSON,Jim Adkins,"Meldal-Johnsen addresses lacunae in frontman Jim Adkins’ operative knowledge of synth sounds, as on theU2-evocative “555,” an album outlier which features someFitz and the Tantrums-like hand-clapping.",45,55,0.9459105134010315
Pitchfork,14857,PERSON,Jimmy Eat Worldhas,"Formed in 1993, and featuring the same core members since ’95,Jimmy Eat Worldhas enjoyed a course marked by steady output, frequent touring and quiet durability.",62,80,0.8713873624801636
Pitchfork,16534,PERSON,Coltrane,"Coltrane, however, adopted an almost Christian lexicon after the psalmic perfection ofA Love Supreme; he fancied his archangelic music a kind of personal liturgy.",0,8,0.9757510423660278
Pitchfork,16534,PERSON,Miles,Miles (for the moment we'll forget his unrelentingly mediocre '80s output) tended toward submergence of his voice.,0,5,0.962491512298584
Pitchfork,30440,PERSON,VanPortfleet,"standing, so alone and far away from building tops alone This never, can ever, by my home”).Moments' cover features photos from VanPortfleet's family collection, of VanPortfleet himself.",128,140,0.9676337838172913
Pitchfork,30440,PERSON,VanPortfleet,"standing, so alone and far away from building tops alone This never, can ever, by my home”).Moments' cover features photos from VanPortfleet's family collection, of VanPortfleet himself.",165,177,0.9425255060195923
Pitchfork,30440,PERSON,Peter Steele,"Peter Steele was an early champion of Lycia, stating inan interview from 1995that their albumA Day in the Stark Cornerhad a great effect on him: “If I put it on in the morning when I get up...I'm useless for the rest of the day.",0,12,0.9710692763328552
Pitchfork,30440,PLACE,Lycia,"Peter Steele was an early champion of Lycia, stating inan interview from 1995that their albumA Day in the Stark Cornerhad a great effect on him: “If I put it on in the morning when I get up...I'm useless for the rest of the day.",38,43,0.7895708084106445
Pitchfork,30440,PLACE,Stark Cornerhad,"Peter Steele was an early champion of Lycia, stating inan interview from 1995that their albumA Day in the Stark Cornerhad a great effect on him: “If I put it on in the morning when I get up...I'm useless for the rest of the day.",106,121,0.7651281952857971
Pitchfork,30440,PLACE,Antarctica,"“Antarctica” and “Greenland”, whose names and placements next to each other onMomentscould hardly be considered a coincidence, representMomentsat its most frost-bitten.",1,11,0.9219369888305664
Pitchfork,30440,PLACE,Greenland,"“Antarctica” and “Greenland”, whose names and placements next to each other onMomentscould hardly be considered a coincidence, representMomentsat its most frost-bitten.",18,27,0.9366608262062073
Pitchfork,23865,PERSON,Hanson,"Without employing any vocal tricks or theatrics, Hanson does unheard-of things with almost every syllable; even the background vocals get the magic-larynx treatment.",49,55,0.9396010637283325
Pitchfork,23865,PLACE,heaven,"On the graceful rocker he could be mistaken for a synthesizer's wash, and the la-la-la's in sound like the eerie exhalations of some angelic backup trio rising to heaven right after a tour bus crash.",163,169,0.8996081948280334
Pitchfork,14012,PERSON,Fonseca,"But while Fonseca himself can't make it into the country, the pianist and producer's fifth solo album has, and it's a startlingly fresh take on Afro-Cuban jazz that draws in elements from around the world and across many styles.",10,17,0.935240626335144
Pitchfork,28717,PERSON,Edgar,"Dance music by definition is made to move bodies, and so is Edgar's-- only, in his case, in the type of way that could get someone slapped with lewdness charges.",60,65,0.9083756804466248
Pitchfork,16236,PERSON,the Kills,"TheFried My Little BrainsEP-- a three-song companion piece to the Kills' full-length debutKeep On Your Mean Side-- is as reckless and unexpected as the Kills themselves, with all the lonely, awkward distance of a tape-by- tape, multi-national, air-mail band rehearsal.",62,71,0.7385352253913879
Pitchfork,16236,PERSON,the Kills,"TheFried My Little BrainsEP-- a three-song companion piece to the Kills' full-length debutKeep On Your Mean Side-- is as reckless and unexpected as the Kills themselves, with all the lonely, awkward distance of a tape-by- tape, multi-national, air-mail band rehearsal.",148,157,0.7403870224952698
Pitchfork,23273,PERSON,Shawn Neary,"Cloud Cult's usual combination of wiry guitars, earnest yawps, swaying orchestration, bustling drums, and occasional keyboards or electronics returns onLight Chasers, with the addition of ex-Tapes 'n Tapes-er Shawn Neary on bass.",209,220,0.9635475277900696
Pitchfork,15463,PERSON,Lil Sumptin,“Lil Sumptin” is the kind ofMouse on tha Tracksputter-slap that demands to be set to a video featuring a candy-colored Cadillac with obnoxiously powerful hydraulics.,1,12,0.8079535365104675
Pitchfork,25337,PLACE,Washington D.C.,"Washington D.C.'s the Caribbean make music that just shouldn't work, and yet it has for some time now.",0,15,0.8944990038871765
Pitchfork,25337,PLACE,Caribbean,"Washington D.C.'s the Caribbean make music that just shouldn't work, and yet it has for some time now.",22,31,0.7185502052307129
Pitchfork,31632,PERSON,Boy Harsher,"While the precise formula of Boy Harsher’s music hasn’t faltered,The Runner’s soundtrack lacks drive, or a deeper expansion of their sound: It feels more like the musical equivalent of an engine idling.",29,40,0.7553452253341675
Pitchfork,25223,PERSON,Danielson,But Danielson songs are still unabashedly joyful above all else-- Smith sniffed at irony before earnestness was cool again-- and that sense of deferential celebration is still what animates his work.,4,13,0.8117957711219788
Pitchfork,25223,PERSON,Smith,But Danielson songs are still unabashedly joyful above all else-- Smith sniffed at irony before earnestness was cool again-- and that sense of deferential celebration is still what animates his work.,66,71,0.9452598094940186
Pitchfork,25235,PERSON,Hoyos,"In the middle of their final show, Hoyos calls for ""Chuck!"", a song they'd played four minutes earlier.",35,40,0.936440110206604
Pitchfork,25235,PLACE,U.S.,"Over the course of their last few months together, the Florida-based trio blazed across the U.S.",92,96,0.7637678384780884
Pitchfork,25235,PLACE,Salon Zwerge,"There was an untitled studio record, sometimes simply calledFuck You; there were a handful of singles reprising the same material; there wasLive at Salon Zwerge,Live Fuck Love Songs, and finallyLive, a blistering document of their final show on May 5, 1997.",148,160,0.8155487179756165
Pitchfork,32037,PERSON,Louis Forster,"In the two years since the Goon Sax released their debut album,Up to Anything, all three members—guitarist Louis Forster, guitarist James Harrison, and drummer Riley Jones—graduated from high school.",107,120,0.92383873462677
Pitchfork,32037,PERSON,James Harrison,"In the two years since the Goon Sax released their debut album,Up to Anything, all three members—guitarist Louis Forster, guitarist James Harrison, and drummer Riley Jones—graduated from high school.",132,146,0.9533435106277466
Pitchfork,32037,PERSON,Riley Jones,"In the two years since the Goon Sax released their debut album,Up to Anything, all three members—guitarist Louis Forster, guitarist James Harrison, and drummer Riley Jones—graduated from high school.",160,171,0.9277425408363342
Pitchfork,32037,PLACE,high school,"In the two years since the Goon Sax released their debut album,Up to Anything, all three members—guitarist Louis Forster, guitarist James Harrison, and drummer Riley Jones—graduated from high school.",187,198,0.8489225506782532
Pitchfork,22277,PERSON,Giske,The drama in Giske’s tracks is informed by his keen ear for when to recede and when to surge.,13,18,0.8168867230415344
Pitchfork,23401,PERSON,Brian Wilson,"In 2004, Brian Wilson finally climbed one of the biggest artistic mountains of his life, recording and releasing a complete version ofSmile, which since 1966 had been perhaps the most legendary unfinished album ever.",9,21,0.9816837906837463
Pitchfork,23401,PLACE,Southern California,"As interesting as the portrait of Southern California the album paints can be, it's the self-portrait Wilson embeds in his wider narrative that carries the majority of the album's emotional weight.",34,53,0.8499206304550171
Pitchfork,23401,PERSON,Wilson,"As interesting as the portrait of Southern California the album paints can be, it's the self-portrait Wilson embeds in his wider narrative that carries the majority of the album's emotional weight.",102,108,0.9545910358428955
Pitchfork,23401,PERSON,Wilson,"We knew it was brilliant before we even heard it, and though I still prefer my own bootleg of the original 60s recordings, it was something of a relief to hear Wilson finally purge the project that derailed him so long ago.",160,166,0.971864640712738
Pitchfork,25734,PERSON,Tom Morgan,"""My Idea"", a track he wrote with Lemonheads collaborator Tom Morgan that ended up on Dando'sBaby I'm Bored, stands out as better enunciated and intoned than Dando's slacker version.",57,67,0.945397138595581
Pitchfork,25734,PERSON,Dando,"""My Idea"", a track he wrote with Lemonheads collaborator Tom Morgan that ended up on Dando'sBaby I'm Bored, stands out as better enunciated and intoned than Dando's slacker version.",85,90,0.9258981943130493
