doc_id,rule_name,category,span_text,context
10579,PLACE,PLACE,house,for a Broadway house or operatic stage.
10579,PERSON,PERSON,singers,criticism that the singers here take a
10579,PERSON,PERSON,artists,the score. These artists are more than
10579,PERSON,PERSON,artist,it is the artist's ability to translate
10580,BODY,BODY,hand,"On the other hand, the syncopation is"
10580,PERSON,PERSON,singers,of the actors/singers who portrayed Crown and
10581,PERSON,PERSON,people,successful Aida. These people do not sound
10581,PERSON,PERSON,singers,Broadway or pop singers. They treat the
10581,PERSON,PERSON,singers,though all the singers have looked at
10582,BODY,BODY,touch,more than a touch too operatic. Warfield
10582,MEMORY,MEMORY,years ago,"Bess from fifty years ago, Leontyne Price,"
10582,PLACE,PLACE,house,"of a crack house, yet POrgy isn't"
10582,PLACE,PLACE,house,"in an opera house, of course. Despite"
10582,PERSON,PERSON,singers,for the principal singers.All of this is
10583,BODY,BODY,hand,"good.On the other hand, the cast (with"
10583,BODY,BODY,hand,"On the other hand, he's obviously thought"
10583,BODY,BODY,ears,especially (to my ears) Alban Berg. Gershwin's
10583,PERSON,PERSON,singers,"many of the singers, despite their ethnicity,"
10583,PERSON,PERSON,people,"""up-to-date."" Once again, people are unwilling to"
10597,PLACE,PLACE,House,"the Sony Opera House series, with a"
10597,PERSON,PERSON,singers,loves his lead singers. He gives them
10597,PERSON,PERSON,singers,you're fond of singers giving their very
10607,PLACE,PLACE,room,out of the room by the end
10608,BODY,BODY,feeling,'edge-of-your-seat' kind of feeling that comes with
10608,BODY,BODY,feeling,Of course this feeling could never be
10611,BODY,BODY,feet,audience to its feet in concert. The
10615,PERSON,PERSON,artist,"Title ""Streifzug"" by artist Streifzug on label"
10615,PERSON,PERSON,listeners,"""terse"" to most listeners; a movement from"
10616,PLACE,PLACE,room,"time, there was room for the Three"
10629,PERSON,PERSON,people,honor the Russian people's resistance and ultimate
10630,BODY,BODY,hand,attended on one hand ...and have fingers
10630,BODY,BODY,hand,far better in hand through sharper execution.
10630,PERSON,PERSON,listeners,can challenge first-time listeners. Interpreters who avoid
10630,PERSON,PERSON,artists,it's easy for artists to get his
10632,BODY,BODY,hearing,"a child, by hearing the Schubert Lieder"
10632,PERSON,PERSON,listeners,"sure that Jewish listeners, and 'Goyim' like"
10632,PERSON,PERSON,listeners,music; whether other listeners will be equally
10632,PERSON,PERSON,singer,well as a singer. He is not
10633,BODY,BODY,feet,"more conventional territory, feet firmly on the"
10633,BODY,BODY,ears,contracts. To my ears they reveal the
10633,MEMORY,MEMORY,years ago,Mundi over 30 years ago. Theirsecond on
10633,PERSON,PERSON,listeners,"might bother some listeners, and the ensemble"
10637,PERSON,PERSON,singers,group of excellent singers involved in their
10637,PERSON,PERSON,artist,strained hard voiced artist.His singing is somewhat
10637,PERSON,PERSON,singers,are well known singers.In sum a great
10642,BODY,BODY,feeling,and full of feeling; if its harmonic
10642,PLACE,PLACE,School,"the New German School (Wagner, Liszt) with"
10646,BODY,BODY,body,into this particular body of work. Before
10646,PLACE,PLACE,bar,from the first bar to the last.
10653,BODY,BODY,hearing,patience and careful hearing. A series of
10653,PERSON,PERSON,listeners,of reactions from listeners. Schoenberg's music developed
10653,PERSON,PERSON,singer,in which the singer wanders through the
10653,PERSON,PERSON,listeners,is invaluable for listeners wanting to learn
10654,PERSON,PERSON,singers,does with other singers) despite its high
10654,PERSON,PERSON,singer,always with this singer the ornamentation is
10656,BODY,BODY,heart,a ravishing and heart-pounding Bacchanale.The remainder of
10677,MEMORY,MEMORY,remembering,"microphone placement, (remembering it is 1953.) There"
10677,PLACE,PLACE,house,"as a good house baritone, or a"
10677,PLACE,PLACE,house,Cleva was a house conductor for the
10677,PERSON,PERSON,Singers,real dramatic tenor. Singers who have tried
10680,BODY,BODY,ears,"is, to my ears, their finest recording"
10680,BODY,BODY,hearing,latin texts on hearing them. But fear
10680,MEMORY,MEMORY,I remember,"heard his LP, I remember that I"
10680,PERSON,PERSON,fans,youthfulness of their fans.But Canada - so
10680,PERSON,PERSON,singers,majority of the singers and instrumentalists on
10680,PERSON,PERSON,singers,training of young singers. His music has
10681,MEMORY,MEMORY,years ago,founded over 200 years ago by members
10682,BODY,BODY,ears,"in an ""open ears"" test of the"
10687,BODY,BODY,teeth,"and gnashing his teeth thinking ""that should"
10687,BODY,BODY,nose,didn't stick his nose out quite as
10687,PLACE,PLACE,room,the universal drawing-room for all the society
10689,BODY,BODY,body,forms a turbulent body rich with latent
10689,PERSON,PERSON,artist,a promising young artist to a position
10690,BODY,BODY,ears,at least for ears attuned to 20th
10691,BODY,BODY,hearing,to follow?I've been hearing about Thomas Ades
10691,PERSON,PERSON,listeners,not like most listeners. When I listen
10692,BODY,BODY,hand,three works on hand in this sumptuous
10692,BODY,BODY,chest,through the costume chest of every past
10692,BODY,BODY,eye,avant-gardism with an eye to the box
10692,MEMORY,MEMORY,years ago,"big hit ten years ago, and his"
10693,BODY,BODY,hand,"On the other hand, The opera The"
10693,BODY,BODY,hand,"outrage.On the other hand, the Violin Concerto"
10693,BODY,BODY,hand,"On the other hand, the time-wasting fluff"
10697,PERSON,PERSON,fans,anticipated by her fans and gratified with
10698,BODY,BODY,hand,Argerich reamins on hand for a duo
10698,PERSON,PERSON,artists,generation of emigre artists like Casals and
10704,MEMORY,MEMORY,years ago,paid some 15 years ago. The sound
10704,PLACE,PLACE,at home,Ashkenazy is most at home in the
10716,BODY,BODY,heart,place in my heart for budget-priced recordings
10716,BODY,BODY,hand,in the left hand. The second movement
10716,BODY,BODY,hand,in the left hand. As the movement
10716,PERSON,PERSON,listeners,to encourage new listeners to hear this
10716,PERSON,PERSON,Listeners,CD is good. Listeners new to these
10716,PERSON,PERSON,listeners,these sonatas and listeners who have lived
10718,PERSON,PERSON,singers,"consists of five singers, two harpers, two"
10720,BODY,BODY,feeling,"UK, and his feeling for the composer"
10720,BODY,BODY,touch,loungy and a touch seamy. Not in
10720,BODY,BODY,touch,"lyrical, with a touch of the melancholy."
10720,BODY,BODY,feeling,I came away feeling that Trpceski really
10720,PERSON,PERSON,artists,BBC's New Generation artists in 2001 and
10728,PLACE,PLACE,my car,"this disc into my car, before the"
10729,PLACE,PLACE,concert hall,lighting of the concert hall into his
10732,BODY,BODY,heart,"major chords. The heart of the work,"
10732,PERSON,PERSON,listeners,all contemporary classical listeners!
10740,BODY,BODY,tongue,"suppose, cynically and tongue-in-cheek, that this was"
10740,PERSON,PERSON,Fans,classics performed brilliantly. Fans of Soviet Russian
10757,BODY,BODY,hearing,looking forward to hearing more of the
10758,BODY,BODY,hearing,"a little difficulty hearing the romantic guitar,"
10758,BODY,BODY,body,"its much smaller body, in context with"
10758,PERSON,PERSON,listeners,recording itself; modern listeners will have a
10759,PERSON,PERSON,artists,"the company's second-tier artists have been included,"
10759,PERSON,PERSON,Singers,"etc., Aldeburgh Festival Singers, English Chamber Orchestra,"
10759,PERSON,PERSON,Singers,"etc., Aldeburgh Festival Singers, English Chamber Orchestra,"
10785,BODY,BODY,breath,and displays Bull's breath of style and
10785,BODY,BODY,heart,tugs at your heart and the final
10788,BODY,BODY,heart,"the sort of heart-felt, whole-hearted involvement that"
10788,BODY,BODY,ears,reading to my ears would be if
10788,PERSON,PERSON,artists,one of those artists in the making
10788,PERSON,PERSON,listeners,"performance that bowls listeners over, just as"
10789,BODY,BODY,eye,cast a jaundiced eye on these things
10790,BODY,BODY,ears,you rub your ears. These are kids
10790,BODY,BODY,ears,sacre with open ears and offered a
10790,PLACE,PLACE,bar,"to death, every bar is hair-raising.Up to"
10791,BODY,BODY,cry,it is a cry of protest against
10791,BODY,BODY,cry,"artists who ""cry out for a better"
10792,BODY,BODY,feeling,"anyone with any feeling for Mozart, this"
10792,MEMORY,MEMORY,years ago,that around thirty years ago I unconsciously
10792,PLACE,PLACE,city,a large enough city to which she
10792,PERSON,PERSON,my cousins,"brothers, my sisters, my cousins and my"
10792,PERSON,PERSON,my friends,my cousins and my friends. I suppose
10802,PLACE,PLACE,concert hall,"relocated to the concert hall, even when"
10802,PERSON,PERSON,people,The best most people today can expect
10812,BODY,BODY,ears,have in my ears at least two
10812,MEMORY,MEMORY,I remember,this accentuation (I remember Franco Gulli told
10812,MEMORY,MEMORY,years ago,"in Florence some years ago, after his"
10819,BODY,BODY,feeling,or other considerations.That feeling returns every time
10821,BODY,BODY,breath,Adagio--a Langsam of breath taking beauty running
10821,PERSON,PERSON,my friends,"and as always my friends, best wishes"
10827,BODY,BODY,hand,the music at hand. One of the
10827,BODY,BODY,hand,"the Dvorak at hand, and both allow"
10829,BODY,BODY,teeth,"I ""cut my teeth"" on the Julius"
10834,BODY,BODY,hand,parousia was at hand. God was not
10834,BODY,BODY,hand,another candidate at hand who better warrants
10834,PLACE,PLACE,house,"to bet the house, why participate in"
10835,BODY,BODY,feeling,I had that feeling with these performances
10835,BODY,BODY,feeling,"performances repeatedly, a feeling that the pianist"
10835,BODY,BODY,hand,a fantastic left hand. Many of Mozart's
10835,BODY,BODY,hand,"have deedle-dum left-hand accompaniments. But never, not"
10835,BODY,BODY,hand,"more interesting right-hand melodies. Indeed, it is"
10835,BODY,BODY,hand,with her left hand that much of
10839,PERSON,PERSON,artists,for displaced Russian artists) and lived to
10842,BODY,BODY,shiver,that sent a shiver up my spine
10842,BODY,BODY,chest,"Italianate patina. The chest pounding, vodka swilling"
10842,BODY,BODY,eyes,(think Nora Desmond's eyes in close up).
10847,BODY,BODY,throat,or clear her throat? Doesn't Rieu hear
10847,BODY,BODY,mouth,foaming at the mouth with indignation I
10847,PERSON,PERSON,my father,CD (compliments of my father-in-law) I now
10847,PERSON,PERSON,singer,of the female singer's voice on this
10852,BODY,BODY,hearing,for Chandos.Don't miss hearing this music if
10852,PLACE,PLACE,School,"for theirSecond Vienna School set of Schoenberg,"
10853,PERSON,PERSON,listeners,might make today's listeners want to cringe.
10853,PERSON,PERSON,singers,mansion.]The cast of singers on this CD
10855,MEMORY,MEMORY,nostalgia,can be a nostalgia effect on generations
10856,PLACE,PLACE,City,and the Kansas City Symphony! No matter
10856,PLACE,PLACE,City,heard the Kansas City Symphony perform wither
10858,PLACE,PLACE,school,away from law school' to become a
10858,PERSON,PERSON,singers,"famous, the six singers who comprise the"
10859,PLACE,PLACE,Chair,Chicago Principal: First Chair Soloist Play Famous
10859,PERSON,PERSON,singer,by the Canadian singer Gerald Finley offers
10859,PERSON,PERSON,people,"voice. To many people, a large deal"
10861,PLACE,PLACE,University,"at Arizona State University, is one of"
10861,PLACE,PLACE,School,at the Crane School at SUNY Potsdam
10861,PLACE,PLACE,College,of the Herberger College at Arizona State.
10861,PLACE,PLACE,University,"Alex Set"" by University of Arizona based"
10861,PLACE,PLACE,University,professor at Bluffton University in Ohio. His
10861,PERSON,PERSON,artist,of any saxophone artist. This solo collection
10862,BODY,BODY,hearing,unpretentious and rewards hearing. The recording dates
10862,PERSON,PERSON,listeners,the composer. For listeners wishing to get
10862,PERSON,PERSON,Listeners,Haydn's greatest mass.Listeners who know Haydn only
10864,MEMORY,MEMORY,nostalgic,it into a nostalgic and sentimental longing
10864,PERSON,PERSON,artists,of the participating artists were indexed. Even
10865,PERSON,PERSON,artists,personal recital. Both artists have the correct
10866,BODY,BODY,hand,on the other hand he lacks the
10866,MEMORY,MEMORY,remembering,"of mixed minds, remembering how beautifully Britten"
10866,PLACE,PLACE,at home,youthfulness serves well.Critics at home have extolled
10866,PERSON,PERSON,singer,"made in the singer's fiftieth year, and"
10866,PERSON,PERSON,singer,blending with the singer. That's an accompanist's
10866,PERSON,PERSON,singer,that piano and singer were pursuing their
10866,PERSON,PERSON,artist,"a very experienced artist, the outcome is"
10892,BODY,BODY,ears,"figures. To my ears, she sounds a"
10937,BODY,BODY,hearing,grown accustomed to hearing in elevators and
10937,PLACE,PLACE,Stadium,Palace or Yankee Stadium. My guess is
10939,BODY,BODY,breath,occasional lapses of breath to support the
10939,PERSON,PERSON,singer,"continuity. More importantly, singer and orchestra turn"
10940,BODY,BODY,heart,digital synthesizers.At the heart of this massive
10940,BODY,BODY,hearing,and probably worth hearing for that alone.
10940,PERSON,PERSON,listeners,"may bother some listeners, the fact IS"
10940,PERSON,PERSON,singers,ACCESS to female singers and modern orchestral
10940,PERSON,PERSON,singers,work with superlative singers; the orchestras and
10963,BODY,BODY,lips,"man of unclean lips, and I dwell"
10963,BODY,BODY,lips,people of unclean lips: for mine eyes
10963,BODY,BODY,eyes,lips: for mine eyes have seen the
10963,BODY,BODY,ears,"conducted. To my ears, the latter three"
10963,PERSON,PERSON,people,midst of a people of unclean lips:
10964,PLACE,PLACE,at home,Thielemann is most at home when he
10966,PERSON,PERSON,listeners,"since Beethoven, few listeners will immediately be"
10967,MEMORY,MEMORY,reminds me of,of this album reminds me of Miroslav
10968,MEMORY,MEMORY,years ago,"as follows: 'Many years ago, when I"
10970,BODY,BODY,feeling,"with a positive feeling at the end,"
10970,BODY,BODY,feeling,end.I have the feeling this will become
10970,PERSON,PERSON,listeners,accessible to all listeners and should be
10971,BODY,BODY,hand,liner notes before hand) I see the
10971,PERSON,PERSON,fans,to most Part fans. Part believes the
10982,MEMORY,MEMORY,childhood,on it since childhood....but there is an
10982,PERSON,PERSON,people,from a Billion people? Instead there seems
10982,PERSON,PERSON,people,"of a BILLION people to produce ONELL,"
11001,BODY,BODY,ears,"that, to my ears, better seems to"
11001,BODY,BODY,body,"from a human body. It is immediate,"
11001,BODY,BODY,hand,"on the other hand, this is the"
11001,PERSON,PERSON,artists,mentioning such magnificent artists in the post
11002,MEMORY,MEMORY,years ago,from almost 60 years ago is evocative
11004,BODY,BODY,ears,to benefit the ears of listeners with
11004,BODY,BODY,hearing,the experiences of hearing their works performed
11004,BODY,BODY,hand,"the music at hand, here it goes.While"
11004,BODY,BODY,hand,and arpeggiated left hand harmonies. The ending
11004,BODY,BODY,hand,by the left hand seem like a
11004,BODY,BODY,heart,the listener.The 'heart' of the concerto -
11004,PLACE,PLACE,school,retaining an 'old school' aristocratic charm of
11004,PERSON,PERSON,listeners,the ears of listeners with a predilection
11012,BODY,BODY,teeth,the usual bared-teeth attack.Given all these positive
11013,BODY,BODY,Feeling,Kraft f&uuml;hlend (Feeling new strength) moment breaks
11013,PERSON,PERSON,people,I know other people will have other
11019,BODY,BODY,heart,I confess the heart sinks a little
11020,BODY,BODY,gut,preserve of pinch-gut HIPsters with pallid complexions
11020,PLACE,PLACE,bar,8). Every single bar of this performance
11021,PLACE,PLACE,concert hall,face in the concert hall than in
11021,PLACE,PLACE,house,on the LPO's house label).I think that
11022,BODY,BODY,touch,genius with a touch of snarky wit.And
11022,PERSON,PERSON,singers,of the four singers. Even without a
11033,BODY,BODY,ears,to open people's ears to the vivid
11033,PERSON,PERSON,people,deal to open people's ears to the
11035,MEMORY,MEMORY,years ago,South America. Forty years ago Bernstein put
11052,PLACE,PLACE,city,"a big American city to give this,"
11052,PERSON,PERSON,listeners,themselves between the listeners and the composers.
11080,PERSON,PERSON,people,"get, though many people will no doubt"
11080,PERSON,PERSON,people,would also encourage people to get Szell's
11088,PERSON,PERSON,people,music familiar to people who had never
11088,PERSON,PERSON,singer,support of the singer. Pianist Aldo Orvieto
11089,BODY,BODY,hearing,After hearing a striking live
11089,BODY,BODY,Hearing,shaped romantic interpretations. Hearing Noseda conduct live
11089,PERSON,PERSON,Listeners,sense of tonality. Listeners will differ in
11089,PERSON,PERSON,listeners,excellent choice for listeners coming to thees
11109,BODY,BODY,hand,"on the other hand, fares much better;"
11109,PLACE,PLACE,concert hall,found in the concert hall than a
11109,PERSON,PERSON,Listeners,"ask, where's Brahms? Listeners are directed to"
11110,BODY,BODY,Hearing,transparency of texture. Hearing these recordings will
11110,BODY,BODY,breath,a single monumental breath. Other highlights--if there
11110,PLACE,PLACE,school,"a similarly ""old school"" interpretive approach while"
11112,BODY,BODY,feeling,giving it a feeling a merry playfulness.
11113,PLACE,PLACE,bar,"way"" and every bar, it seems, is"
11113,PERSON,PERSON,listeners,"leaves us, his listeners, somewhat exhausted! The"
11114,BODY,BODY,hand,"the business in hand, the strings are"
11117,BODY,BODY,hearing,old routine of hearing them with silence
11117,PERSON,PERSON,fans,to such Wagner fans who hate singing
11117,PERSON,PERSON,fans,how many Wagner fans are truly so
11120,BODY,BODY,ears,"But to my ears right now, as"
11120,BODY,BODY,gut,about not having gut strings and small
11120,BODY,BODY,hand,or brass at hand. Leipzig players blow
11120,BODY,BODY,heart,his or her heart out. The chorus
11120,PLACE,PLACE,city,"the Cantor's home city, no less.Some similar"
11120,PERSON,PERSON,singers,of the other singers and players. The
11120,PERSON,PERSON,singers,managed among all singers and players. For
11121,PERSON,PERSON,singers,the same in singers) with a big
11121,PERSON,PERSON,singers,"hungry.) All the singers, four out of"
11122,BODY,BODY,hearing,"its very first hearing, that has caused"
11122,BODY,BODY,feet,not set their feet a-tapping. I heartily
11122,PLACE,PLACE,chair,points. The first chair soloists are invariably
11122,PLACE,PLACE,chair,up from my chair and dance to
11126,BODY,BODY,hearing,a name before hearing this CD. I
11126,BODY,BODY,ears,and unless my ears deceive me it
11140,MEMORY,MEMORY,years ago,de Peyer forty years ago with Cyril
11141,PERSON,PERSON,listeners,works which many listeners find show the
11141,PERSON,PERSON,listeners,"for some early listeners, was out of"
11142,BODY,BODY,cry,"Minor, a far cry from the symphony's"
11143,BODY,BODY,hand,is a two-hand transcription of the slow
11143,PERSON,PERSON,artist,to a lesser artist than Alessandro Marangoni
11145,PERSON,PERSON,listeners,to more general listeners. My listening experience
11146,BODY,BODY,breath,gaining in narrative breath and balance.The great
11146,BODY,BODY,heart,as in the heart rending scene which
11146,BODY,BODY,breath,"the needed ""breath"" to the superstars of"
11146,PLACE,PLACE,room,then a wide room to demonstrate all
11146,PERSON,PERSON,artists,level couple of artists - Montserrat Caball&eacute;
11148,PERSON,PERSON,my friend,of generosity by my friend JL needs
11149,BODY,BODY,chest,of lung and chest.It is a pleasure
11150,BODY,BODY,hearing,immediate attraction is hearing Joan Sutherland's first
11150,BODY,BODY,touching,can be very touching. There are no
11162,PERSON,PERSON,singers,the difference? The singers on the first
11162,PERSON,PERSON,singers,knows all the singers and most of
11164,BODY,BODY,feeling,the depth of feeling in the music
11165,PLACE,PLACE,concert hall,an acoustically live concert hall; yet there
11165,PERSON,PERSON,listeners,also call prospective listeners' attention to the
11168,BODY,BODY,feeling,so that the feeling of the music
11168,MEMORY,MEMORY,years ago,the Gramophone some years ago of Levine's
11168,PLACE,PLACE,bar,"is weak at bar so-and-so', etc. These"
11169,BODY,BODY,hearing,"this one after hearing the Mahler First,"
11170,BODY,BODY,eye,into the public's eye and heart and
11170,BODY,BODY,heart,public's eye and heart and these recordings
11170,PERSON,PERSON,fans,so for Horowitz fans. You do yourself
11178,BODY,BODY,hearing,I had trouble hearing it at all
11178,MEMORY,MEMORY,years ago,more than twenty years ago and who
11214,BODY,BODY,hearing,satisfying recording worth hearing. Among our current
11214,MEMORY,MEMORY,childhood,and trepidations of childhood skillfully in contrasting
11214,PLACE,PLACE,concert hall,written for the concert hall vs. private
11214,PERSON,PERSON,artist,"of the musician/artist: ""To send light into"
11214,PERSON,PERSON,artists,the art from artists who suffered terrible
11215,BODY,BODY,hand,would try his hand at Kinderszenen. What
11215,BODY,BODY,Hand,"is suitably arcadian. Hand on pace-maker, I"
11215,PERSON,PERSON,People,Strange Lands and People' - where rubato
11215,PERSON,PERSON,people,"Ashkenazy, of all people, imparts far more"
11216,BODY,BODY,hand,this is going hand in hand with
11216,BODY,BODY,hand,going hand in hand with recurrent lack
11216,PLACE,PLACE,concert hall,"worked in the concert hall, doesn't necessarily"
11216,PERSON,PERSON,fans,"repeatedly, even unconditional fans will start to"
11217,PLACE,PLACE,bar,"CD, too. Every bar is an event,"
11218,PERSON,PERSON,artist,that after an artist's career has been
11218,PERSON,PERSON,fans,to appeal to fans of Bach who
11227,BODY,BODY,hearing,I thought while hearing Mr. Gerstein played
11228,BODY,BODY,touch,on the distinctive touch that Brookshire adds
11228,BODY,BODY,hand,with the left hand. The effect is
11228,BODY,BODY,hand,4: Brookshire's left hand articulation is superb
11228,BODY,BODY,ears,to switch between ears. This movement is
11228,BODY,BODY,hand,a fabulous left hand and great sense
11228,PLACE,PLACE,College,Professor at Purchase College in New York.
11229,BODY,BODY,hand,with a helping hand from Bruno Walter
11230,PLACE,PLACE,house,its own in-house record label and has
11231,BODY,BODY,hearing,are interested in hearing different works a
11231,PERSON,PERSON,people,"nicer. However, some people might care to"
11231,PERSON,PERSON,fans,Generous indeed. Hunt-Leiberson fans are in for
11233,BODY,BODY,breath,to catch his breath before Wang launches
11234,BODY,BODY,hearing,my life was hearing Earl Wild play
11234,BODY,BODY,feeling,it with obvious feeling for Wild's idiom
11234,BODY,BODY,feeling,"of George Gershwin, feeling that it represented"
11238,PLACE,PLACE,School,"the Second Vienna School tradition, also in"
11238,PLACE,PLACE,University,"students of the University of Havana, sons"
11238,PLACE,PLACE,School,the Second Vienna School and the wide-open
11250,BODY,BODY,arm,in his bowing arm is awesome. He
11250,PLACE,PLACE,college,"I was in college, I brought a"
11250,PERSON,PERSON,my father,weekend. After introductions my father showed her
11250,PERSON,PERSON,fans,HAVE for Heifetz fans--for all lovers of
11250,PERSON,PERSON,artists,74. The fine artists include Israel Baker
11256,BODY,BODY,feeling,on authentic Russian feeling. What a letdown
11256,PLACE,PLACE,concert hall,works of the concert hall. You can't
11256,PERSON,PERSON,listeners,much). For many listeners who don't want
11257,BODY,BODY,ears,toccata. To my ears there is not
11268,BODY,BODY,feeling,certainly has the feeling of a tale
11268,BODY,BODY,heart,utterly serious. The heart of the work
11270,PERSON,PERSON,listeners,"but, for most listeners and collectors, he"
11270,PERSON,PERSON,fans,of classical music fans of Richard Strauss's
11273,MEMORY,MEMORY,reminds me of,of malice. It reminds me of some
11285,PLACE,PLACE,city,of this Austrian city's most famous residents.
11285,PLACE,PLACE,City,"in New York City, it was given"
11289,PERSON,PERSON,singer,for a young singer but then rejected
11293,BODY,BODY,heart,"little bit more heart-felt. So yes, I"
11294,BODY,BODY,hearing,becomes clear when hearing this after the
11294,PLACE,PLACE,bar,playing. Then at bar 102 the common
11295,MEMORY,MEMORY,years ago,set today. Fifty years ago the musical
11297,BODY,BODY,ears,tickling his own ears with them more
11297,BODY,BODY,ears,than the foppish ears of the fawning
11297,PLACE,PLACE,City,"of the 'Free City', the musical Big"
11301,BODY,BODY,ears,"just destroys my ears, so I cannot"
11306,BODY,BODY,hearing,is used to hearing it when sung
11306,PERSON,PERSON,people,"by, of all people, Glenn Gould.) Much"
11307,BODY,BODY,sweat,odd drop of sweat.Dear Diary. I am
11308,BODY,BODY,hand,in the left hand are fully audible
11308,BODY,BODY,hearing,and we are hearing this music in
11308,PLACE,PLACE,school,"and the German school, with moderate tempos"
11309,BODY,BODY,body,in tone and body and the woodwinds
11309,MEMORY,MEMORY,reminds me of,characterful fervor that reminds me of the
11310,BODY,BODY,sweat,without breaking a sweat. If you like
11321,PERSON,PERSON,fans,of jaded Mahler fans like myself who
11321,PERSON,PERSON,fans,Philharmonic 1952Hardcore Mahler fans will recognize that
11323,BODY,BODY,heart,probably at the heart of this opera's
11323,PERSON,PERSON,singers,realised by the singers in Gergiev's recording.
11325,PERSON,PERSON,fans,of veneration by fans who never saw
11327,BODY,BODY,ears,who has the ears for historical recordings
11327,PLACE,PLACE,school,"disciple, found no school and produced no"
11335,BODY,BODY,heart,of song and heart. Grady Harp. June
11335,PERSON,PERSON,artist,that this gifted artist should remain in
11335,PERSON,PERSON,listeners,affair for younger listeners!'The complete list of
11336,BODY,BODY,hearing,pleasure of actually hearing it. The Berlioz
11337,BODY,BODY,heart,sung with great heart and technical proficiency;
11337,PERSON,PERSON,artist,surrounds a great artist who has met
11337,PERSON,PERSON,singer,does any other singer quite so completely
11337,PERSON,PERSON,singer,interpretative challenges. Both singer and conductor are
11337,PERSON,PERSON,singer,"est amer"". The singer is a great"
11337,PERSON,PERSON,singer,"here, but the singer went on to"
11337,PERSON,PERSON,singer,"technical proficiency; the singer's legato, trill and"
11339,BODY,BODY,ears,1943. To my ears it certainly sounds
11339,PLACE,PLACE,City,virtually unknown: Kansas City native Dana Suesse
11339,PLACE,PLACE,University,music at the University of Pennsylvania and
11341,PLACE,PLACE,room,"give this movement room to breathe, but"
11341,PLACE,PLACE,city,"orchestra in the city, prove quite accomplished."
11341,PLACE,PLACE,bar,Boaz Daniel (bar); Kwangchul Youn (bs); Wiener
11342,BODY,BODY,ears,"although [to my ears] tonal, and it"
11342,PLACE,PLACE,School,the North Carolina School of Arts with
11342,PLACE,PLACE,City,in New York City and needing to
11351,BODY,BODY,hearing,"is well worth hearing. In his ""Beethoven:"
11352,PLACE,PLACE,at home,always very much at home with. And
11359,BODY,BODY,breath,same - a breath of Schubertian fresh
11363,PERSON,PERSON,artist,rarely does an artist come along that
11363,PERSON,PERSON,artist,is such an artist. This complete recording
11364,BODY,BODY,heart,fluidity at the heart of the music.
11364,PERSON,PERSON,artist,drive of the artist's mastery: Volume III
11364,PERSON,PERSON,artist,"precision in the artist's attack, tends to"
11364,PERSON,PERSON,artist,this exceptionally gifted artist.
11367,BODY,BODY,Heart,"(from Samson), `Heart, the seat of soft"
11367,BODY,BODY,hand,"Purcell (1659-1695): `Thy hand, Belinda - When"
11367,BODY,BODY,hearing,will surely be hearing more from this
11367,PERSON,PERSON,artist,dramatic and beautiful artist. An exceptional recording!
11371,BODY,BODY,hearing,is well worth hearing. If these works
11371,PERSON,PERSON,listeners,delight to adventurous listeners looking for something
11374,BODY,BODY,touch,and a light touch which supports the
11374,BODY,BODY,feeling,quite get the feeling of things becoming
11374,MEMORY,MEMORY,I remember,(rather impatiently as I remember) to get
11374,PERSON,PERSON,singer,characterization of every singer in this cast
11374,PERSON,PERSON,singer,I felt the singer was too close
11374,PERSON,PERSON,singers,"of the other singers, yet not enough"
11375,PERSON,PERSON,singers,and identifying principal singers. Two page summary
11375,PERSON,PERSON,Singers,on the Master Singers of Renaissance-era Nuremberg
11388,BODY,BODY,hand,thinks that one hand being a half
11396,BODY,BODY,hearing,"9th after one hearing, but it is"
11396,BODY,BODY,hearing,"rushed on one hearing, the performance will"
11401,BODY,BODY,heart,puts energy and heart into their playing.
11401,PLACE,PLACE,concert hall,output is normally concert hall or orchestral
11402,BODY,BODY,hearing,"""see"" for yourself: hearing is believing."
11403,BODY,BODY,physically,three ladies are physically gifted with vocal
11403,BODY,BODY,hearing,I don't mind hearing an aria or
11403,BODY,BODY,hand,the given at hand is that a
11403,BODY,BODY,hearing,pretty much love hearing the coloratura voice.
11403,PLACE,PLACE,house,various real opera house stage roles that
11403,PERSON,PERSON,singer,every halfway good singer that happens to
11403,PERSON,PERSON,listeners,think that as listeners we must choose
11403,PERSON,PERSON,Fans,pleasures and risks. Fans of this sort
11403,PERSON,PERSON,singer,"display from each singer, one dearly hopes"
11404,PLACE,PLACE,College,Choir of King's College and the Brandenburg
11405,BODY,BODY,ears,"don't have ""golden ears,"" however I just"
11405,PERSON,PERSON,people,"previous reviewer, then people need to beware"
11405,PERSON,PERSON,people,these kinds of people tend to always
11405,PERSON,PERSON,people,to take what people like that say
11411,PERSON,PERSON,artist,notes that an artist like Pablo Casals
11417,BODY,BODY,touching,"explicit in the touching aria ""So that"
11417,BODY,BODY,feeling,can't shake the feeling that the opera
11417,BODY,BODY,mouth,the waiter whose mouth she paid for.
11417,PLACE,PLACE,house,"in the ""house"" music found in British"
11418,BODY,BODY,touch,subtle range of touch and of rubato
11418,BODY,BODY,touch,tempo variation or touch variation than he
11419,BODY,BODY,ears,how much our ears have grown in
11419,BODY,BODY,touch,"rushed), just a touch more expansive in"
11420,MEMORY,MEMORY,I recall,from the midseventies. I recall seeing the
